cve_ent,cve_diario,cve_fechaedo,identif,ano,Entidad,Periódico,Fecha,Titular,Tema,Actor1,Actor2,Estatal,Voz,Sentido,Destinatario de la crítica,Contenido,Víctima 7
23,43,15,234315,2013,Quintana Roo,Novedades,05/08/13,"Q. Roo al top ten de aporte a la economía. Impulsa al estado a la octava posición nacional el crecimiento en actividades como alojamiento temporal y de servicios de apoyo a los negocios, según el INEGI.",2,3,2,1,0,1,9999,9999,9999
23,43,16,234316,2013,Quintana Roo,Novedades,26/11/13,"Iguala al año pasado número de ejecutados, según el reporte de la Procuraduría General de Justicia del Estado",1,2,,0,9999,9999,9999,9999,9999
23,43,17,234317,2013,Quintana Roo,Novedades,07/08/13,"Q. Roo, tercero en ingresos per capita en el país",2,8,,1,0,0,9999,9999,9999
23,43,18,234318,2013,Quintana Roo,Novedades,04/04/13,"Transportistas, sin aval jurídico.",2,8,,1,0,2,9999,9999,9999
23,43,19,234319,2013,Quintana Roo,Novedades,09/08/13,Refuerzo federal a la seguridad en Cancún,2,3,,0,9999,9999,9999,9999,9999
23,43,20,234320,2013,Quintana Roo,Novedades,06/07/13,Asignan a zona continental de Isla Mujeres 350 millones de dólares,2,4,,0,9999,9999,9999,9999,9999
23,43,21,234321,2013,Quintana Roo,Novedades,30/06/13,"Atrapa Cancún a ""Call Centers"" de todo el país.",2,9999,,0,9999,9999,9999,9999,9999
23,44,1,23441,2011,Quintana Roo,La Verdad,05/12/11,Amenaza crimen proceso 2012: FCH,1,3,,0,9999,9999,9999,9999,9999
23,44,2,23442,2011,Quintana Roo,La Verdad,20/12/11,Narcopandillas gobiernan en 20 zonas de Cancún,1,9,,0,9999,9999,9999,9999,9999
23,44,3,23443,2011,Quintana Roo,La Verdad,25/05/11,Bajas tarifas afectan a hoteles,2,4,,0,9999,9999,9999,9999,9999
23,44,4,23444,2011,Quintana Roo,La Verdad,03/03/11,Insensible y corrupto gobierno en BJ: PT,2,2,,0,9999,9999,9999,9999,9999
23,44,5,23445,2011,Quintana Roo,La Verdad,16/12/11,Aguinaldos generarán derrama de 687 mdp,0,2,,9999,9999,9999,9999,9999,9999
23,44,6,23446,2011,Quintana Roo,La Verdad,23/04/11,"Pasión, devoción y mucha diversión",0,9999,,9999,9999,9999,9999,9999,9999
23,44,7,23447,2011,Quintana Roo,La Verdad,04/12/11,Hoteleron manipulan el censo de cuarto,2,4,,0,9999,9999,9999,9999,9999
23,44,8,23448,2012,Quintana Roo,La Verdad,26/03/12,Benedicto reza por el cese de la violencia,2,0,,0,9999,9999,9999,9999,9999
23,44,9,23449,2012,Quintana Roo,La Verdad,20/03/12,Campesinos reclaman a Villanueva su desprecio,2,2,,0,9999,9999,9999,9999,9999
23,44,10,234410,2012,Quintana Roo,La Verdad,08/02/12,Arremete el fisco contra las empresas,2,4,,1,1,2,9999,9999,9999
23,44,11,234411,2012,Quintana Roo,La Verdad,19/01/12,Taxistas paralizan carrillo puerto,2,8,,0,9999,9999,9999,9999,9999
23,44,12,234412,2012,Quintana Roo,La Verdad,23/03/12,Se desperdicia el 50% del agua de Quintana Roo,2,9999,,1,0,1,9999,9999,9999
23,44,13,234413,2012,Quintana Roo,La Verdad,10/03/12,Narco siembra el terror en Guadalajara,2,9,,0,9999,9999,9999,9999,9999
23,44,14,234414,2012,Quintana Roo,La Verdad,25/03/12,Acuerdan papa y Calderón regular armas,2,3,0,0,9999,9999,9999,9999,9999
23,44,15,234415,2013,Quintana Roo,La Verdad,09/09/13,No disponible,98,9999,,98,98,98,98,98,98
23,44,16,234416,2013,Quintana Roo,La Verdad,03/12/13,No disponible,98,9999,,98,98,98,98,98,98
23,44,17,234417,2013,Quintana Roo,La Verdad,14/08/13,No disponible,98,9999,,98,98,98,98,98,98
23,44,18,234418,2013,Quintana Roo,La Verdad,11/04/13,No disponible,98,9999,,98,98,98,98,98,98
23,44,19,234419,2013,Quintana Roo,La Verdad,23/08/13,No disponible,98,9999,,98,98,98,98,98,98
23,44,20,234420,2013,Quintana Roo,La Verdad,07/09/13,No disponible,98,9999,,98,98,98,98,98,98
23,44,21,234421,2013,Quintana Roo,La Verdad,28/07/13,No disponible,98,9999,,98,98,98,98,98,98
24,45,1,24451,2011,San Luis Potosí,El Sol de San Luis,10/10/11,Militares de EU no deben pisar México,2,9999,,0,9999,9999,9999,9999,9999
24,45,2,24452,2011,San Luis Potosí,El Sol de San Luis,18/01/11,Amplía GM su planta de producción con 300 mdd. 2550 empleos directos e indirectos.,2,4,,1,0,0,9999,9999,9999
24,45,3,24453,2011,San Luis Potosí,El Sol de San Luis,21/09/11,1200 mdp se invierten al año en programas sociales,2,3,,1,1,0,9999,9999,9999
24,45,4,24454,2011,San Luis Potosí,El Sol de San Luis,10/03/11,"Potosinos, no vayan a EU porque sufrirán vejaciones",2,8,,0,9999,9999,9999,9999,9999
24,45,5,24455,2011,San Luis Potosí,El Sol de San Luis,24/06/11,"Huasteca y Media, las zonas de mayor riesgo por huracanes",0,9999,,9999,9999,9999,9999,9999,9999
24,45,6,24456,2011,San Luis Potosí,El Sol de San Luis,30/04/11,Primeros 25 mdp para daños,2,8,,1,0,0,9999,9999,9999
24,45,7,24457,2011,San Luis Potosí,El Sol de San Luis,18/12/11,Cambiemos miedo por esperanza: Peña Nieto,2,3,,0,9999,9999,9999,9999,9999
24,45,8,24458,2012,San Luis Potosí,El Sol de San Luis,10/12/12,"El ambulantaje debe ser regulado, pero con respeto",2,2,,0,9999,9999,9999,9999,9999
24,45,9,24459,2012,San Luis Potosí,El Sol de San Luis,31/07/12,"Se pide al Gobierno Federal operativo ""San Luis Seguro""",2,2,3,1,1,0,9999,9999,9999
24,45,10,244510,2012,San Luis Potosí,El Sol de San Luis,01/08/12,"Sánchez R., renunció a la policía",2,7,,0,9999,9999,9999,9999,9999
24,45,11,244511,2012,San Luis Potosí,El Sol de San Luis,16/02/12,Unánime legitimación de Torres Corzo y Labastida,2,1,2,1,1,0,9999,9999,9999
24,45,12,244512,2012,San Luis Potosí,El Sol de San Luis,24/02/12,IFE y CEEPAC trabajarán en sintonía el 1 de julio,2,2,3,1,1,0,9999,9999,9999
24,45,13,244513,2012,San Luis Potosí,El Sol de San Luis,18/08/12,Es imperativo poner orden en el comercio ambulante,2,1,,0,9999,9999,9999,9999,9999
24,45,14,244514,2012,San Luis Potosí,El Sol de San Luis,18/11/12,"Aprobar el presupuesto, clave para el desarrollo",2,2,,1,1,0,9999,9999,9999
24,45,15,244515,2013,San Luis Potosí,El Sol de San Luis,14/10/13,Más federales reforzarán la seguirdad,2,7,,1,0,0,9999,9999,9999
24,45,16,244516,2013,San Luis Potosí,El Sol de San Luis,17/12/13,La ciudad ante una histórica oportunidad de crecimiento,2,4,,0,9999,9999,9999,9999,9999
24,45,17,244517,2013,San Luis Potosí,El Sol de San Luis,04/09/13,Mosaico multiétnico 28 y 29 con las Ciudades Hermanas,2,9999,,0,9999,9999,9999,9999,9999
24,45,18,244518,2013,San Luis Potosí,El Sol de San Luis,18/04/13,Multas de $300 000 a 12 ex presidentes municipales,2,2,,1,0,3,9999,9999,9999
24,45,19,244519,2013,San Luis Potosí,El Sol de San Luis,13/09/13,"Inauguró EPN la cerretera a Valles, sueño muy anhelado",2,3,,1,0,0,9999,9999,9999
24,45,20,244520,2013,San Luis Potosí,El Sol de San Luis,16/11/13,"Presupuesto para el 2014 34,069 millones 275,198 pesos",2,2,,1,0,0,9999,9999,9999
24,45,21,244521,2013,San Luis Potosí,El Sol de San Luis,08/09/13,En 4 meses se establecerán 5 empresas de capital asiático,2,4,,1,1,0,9999,9999,9999
24,46,1,24461,2011,San Luis Potosí,Pulso,07/02/11,Lideran policías en desconfianza,1,7,,1,2,4,0,0,9999
24,46,2,24462,2011,San Luis Potosí,Pulso,27/12/11,Piden a VLA regularizar el ambulantaje,2,4,8,0,9999,9999,9999,9999,9999
24,46,3,24463,2011,San Luis Potosí,Pulso,21/09/11,Solicita Toranzo nuevo préstamo,2,1,,1,1,4,2,2,9999
24,46,4,24464,2011,San Luis Potosí,Pulso,06/10/11,Proponen 75% más dinero a partidos. 180 mdp a campañas plantea CEEPAC,2,2,,1,1,4,0,2,9999
24,46,5,24465,2011,San Luis Potosí,Pulso,21/10/11,"Alza al predial soledense, del 11%",2,2,,0,9999,9999,9999,9999,9999
24,46,6,24466,2011,San Luis Potosí,Pulso,10/12/11,Diputados no ajustan con su aguinaldo,2,3,,1,0,4,0,2,9999
24,46,7,24467,2011,San Luis Potosí,Pulso,25/09/11,No tienen dinero para las elecciones,2,2,,1,0,4,0,1,9999
24,46,8,24468,2012,San Luis Potosí,Pulso,25/06/12,IP: Necesario aumentar edad de jubilación,2,4,,1,2,0,9999,9999,9999
24,46,9,24469,2012,San Luis Potosí,Pulso,07/08/12,Ayuntamiento construye en predio ajeno,2,2,,0,9999,9999,9999,9999,9999
24,46,10,244610,2012,San Luis Potosí,Pulso,15/08/12,Asesinatos de mujeres van a la alza,2,8,,1,0,1,9999,9999,9999
24,46,11,244611,2012,San Luis Potosí,Pulso,01/03/12,Se acumulan 15 denuncias por Wirikuta,2,8,,1,0,4,0,1,9999
24,46,12,244612,2012,San Luis Potosí,Pulso,24/08/12,Soledad afronta debacle lechera,2,9999,,0,9999,9999,9999,9999,9999
24,46,13,244613,2012,San Luis Potosí,Pulso,07/01/12,"Subsemun, en riesgo, alerta Benavente",2,2,,1,0,3,9999,9999,9999
24,46,14,244614,2012,San Luis Potosí,Pulso,15/07/12,Cuestionan donativos municipales. Destino de 20.3 mdp en duda: ASE,2,2,,1,1,3,9999,9999,9999
24,46,15,244615,2013,San Luis Potosí,Pulso,21/10/13,No disponible,98,9999,,98,98,98,98,98,98
24,46,16,244616,2013,San Luis Potosí,Pulso,31/12/13,No disponible,98,9999,,98,98,98,98,98,98
24,46,17,244617,2013,San Luis Potosí,Pulso,02/10/13,No disponible,98,9999,,98,98,98,98,98,98
24,46,18,244618,2013,San Luis Potosí,Pulso,09/05/13,No disponible,98,9999,,98,98,98,98,98,98
24,46,19,244619,2013,San Luis Potosí,Pulso,04/10/13,No disponible,98,9999,,98,98,98,98,98,98
24,46,20,244620,2013,San Luis Potosí,Pulso,05/01/13,No disponible,98,9999,,98,98,98,98,98,98
24,46,21,244621,2013,San Luis Potosí,Pulso,29/09/13,No disponible,98,9999,,98,98,98,98,98,98
25,47,1,25471,2011,Sinaloa,Noroeste,07/11/11,Falta de resultados por miedo: Córdova,1,7,,0,9999,9999,9999,9999,9999
25,47,2,25472,2011,Sinaloa,Noroeste,15/02/11,Demanda Meché no más impunidad,2,6,,1,2,1,9999,9999,9999
25,47,3,25473,2011,Sinaloa,Noroeste,05/10/11,Deja un camionazo 8 muertos y 30 heridos,0,9999,,9999,9999,9999,9999,9999,9999
25,47,4,25474,2011,Sinaloa,Noroeste,31/03/11,Acuerdan más apoyos tras la marcha agrícola,2,8,,1,2,0,9999,9999,9999
25,47,5,25475,2011,Sinaloa,Noroeste,29/07/11,"Exigen a Congreso decir ""no"" a deuda",2,6,,1,2,4,0,2,9999
25,47,6,25476,2011,Sinaloa,Noroeste,14/05/11,Apoyan empresarios a Córdova en la SSP,2,4,7,1,2,0,9999,9999,9999
25,47,7,25477,2011,Sinaloa,Noroeste,16/01/11,No enviarán a PEP a guerra antinarco,1,7,9,1,1,4,1,1,9999
25,47,8,25478,2012,Sinaloa,Noroeste,31/12/12,"Eligen a Jacinto ""cuotas y Cuates"": Norzagaray",2,2,,1,0,4,0,2,9999
25,47,9,25479,2012,Sinaloa,Noroeste,04/09/12,Violencia no ha sido obra del Gobierno (Calderón),1,3,,0,9999,9999,9999,9999,9999
25,47,10,254710,2012,Sinaloa,Noroeste,19/09/12,Van contra malgasto en las obras públicas,2,2,,1,1,0,9999,9999,9999
